,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2028-09-30,210.39667649999998,209.10272399999997,260.2914849000008,206.3077865999999,128.77415279999974,251.02678500000079,192.3848576999999,207.1876742999999,105.32773349999977,206.6700933,143.57696939999957,257.80709610000065,33.53924880000002,258.4799514000007,180.84280139999953,228.71904390000026,267.64113510000124,249.73283250000057,90.11085209999983,261.94774410000076,195.69737609999984,206.8253676000003,259.67038770000096,255.3744654000009,262.10301840000113
2028-10-31,216.0383094000001,211.12128990000002,261.99950220000085,208.7404172999999,131.15502539999974,252.99359280000084,195.38682749999992,209.2579982999999,109.77893009999981,210.2931603,147.40706879999956,259.8774201000006,33.53924880000002,258.9975324000007,182.08499579999958,232.8596919000003,269.0903619000013,253.35589950000065,91.04249789999982,263.1899385000008,200.25208889999993,211.2765642000004,261.844227900001,256.1508369000009,263.4487290000012
2028-11-30,220.8518127000002,216.24534180000015,263.5522452000009,211.38008039999997,133.48413989999972,255.58149780000096,197.30187719999995,211.01777369999996,112.62562559999976,213.19161390000005,149.63266709999957,262.2582927000007,33.953313600000016,261.6889536000008,184.98344939999959,236.58627510000036,269.2456362000013,254.39106150000066,92.23293419999979,265.7778435000009,202.89175199999994,216.1418256000004,262.67235750000094,256.92720840000095,265.15674630000126
2028-12-31,224.99246070000027,219.19555350000024,265.10498820000095,213.70919490000006,138.65994989999967,256.720176000001,203.3575749,213.76095300000003,116.04166019999975,217.33226190000022,153.10045979999956,263.65576140000076,33.953313600000016,262.56884130000077,187.7783867999996,239.69176110000046,271.10892780000137,257.44478940000073,94.19974199999977,267.0717960000009,208.9992078,219.1437954000004,264.846197700001,258.117644700001,266.2436664000013
2029-01-31,228.20146290000025,224.11257300000028,267.4858608000011,216.0900675,141.86895209999966,258.376435200001,206.56657710000002,216.0900675,118.21550039999977,219.0920373000002,156.3094619999995,266.14015020000073,33.953313600000016,263.0346642000008,189.6934364999996,240.7786812000005,272.4028803000013,258.42819330000077,95.1313877999998,268.986845700001,211.58711280000009,222.97389480000055,264.846197700001,259.256322900001,267.6411351000013
2029-02-28,232.1868366000003,229.23662490000035,268.0551999000011,220.23071550000014,147.25179449999968,259.46335530000107,210.08612789999998,220.17895740000014,121.99384169999972,221.83521660000025,157.96572119999954,266.86476360000074,33.953313600000016,264.48389100000077,191.66024429999965,242.33142420000055,273.5415585000013,259.92917820000076,96.83940509999977,271.78178310000106,214.74435690000013,224.68191210000057,266.60597310000105,261.999502200001,269.09036190000137
2029-03-31,234.10188630000027,231.92804610000042,268.77981330000114,221.88697470000014,149.94321569999968,260.8090659000011,212.0011776,222.4563138000002,126.39328019999975,226.02762270000036,161.07120719999952,268.5210228000009,33.953313600000016,266.08839210000076,194.7657302999997,243.57361860000054,274.31793000000135,262.6205994000008,98.70269669999978,273.1792518000011,218.00511720000014,227.16630090000055,267.79640940000104,262.6723575000011,269.6079429000014
2029-04-30,236.12045220000033,234.56770920000048,269.5561848000012,223.0256529000002,153.30749219999964,264.3803748000011,215.57248650000002,224.78542830000023,129.44700809999972,228.8225601000005,164.84954849999949,269.86673340000084,34.470894600000015,267.64113510000084,199.11341069999978,246.31679790000067,275.3013339000014,263.9145519000008,99.2202776999998,274.68023670000116,219.76489260000022,231.5657394000007,269.245636200001,264.8979558000011,271.36771830000134
2029-05-31,239.17418010000043,236.17221030000053,271.57475070000123,227.01102660000018,155.99891339999965,265.46729490000115,218.88500490000013,226.02762270000025,135.50270579999963,232.0315623000005,166.91987249999949,272.5581546000009,34.470894600000015,268.46926470000085,202.27065479999985,249.4222839000007,275.8189149000014,266.1919083000008,101.96345699999983,275.9741892000012,223.90554060000025,236.01693600000075,270.4878306000011,266.7094893000011,272.97221940000145
2029-06-30,241.81384320000046,237.7767114000005,272.50639650000124,230.68585170000028,158.84560889999966,266.1401502000012,221.1623613000001,227.63212380000027,141.5584034999996,233.01496620000052,168.99019649999946,274.2144138000009,34.72968510000002,269.3491524000009,206.56657709999996,249.99162300000071,276.8023188000014,266.8647636000009,105.9488306999998,276.5435283000011,227.83915620000028,238.19077620000084,271.3677183000011,268.1587161000011,273.48980040000146
2029-07-31,243.26307000000054,240.93395550000054,273.80034900000123,232.18683660000033,160.91593289999963,266.96827980000126,225.45828360000016,229.90948020000033,146.0613581999996,235.4993550000006,172.4579891999994,275.61188250000095,34.72968510000002,270.85013730000094,209.77557929999995,250.9750269000007,277.21638360000145,267.38234460000086,107.76036419999978,277.9409970000012,230.78936790000034,240.1058259000008,273.5933166000011,268.88332950000114,274.05913950000144
2029-08-31,245.38515210000065,242.4866985000005,274.83551100000125,236.06869410000033,165.21185519999966,268.98684570000125,227.21805900000015,233.48078910000032,149.68442519999957,238.65659910000062,175.4599589999994,276.69880260000093,34.72968510000002,271.9370574000009,211.84590329999995,255.01215870000078,278.9761590000014,268.62453900000094,108.69200999999978,278.7173685000012,234.05012820000036,244.14295770000086,274.78375290000116,270.12552390000104,274.88726910000145
2029-09-30,246.93789510000065,246.67910460000056,275.7671568000012,239.32945440000037,170.33590709999964,270.1772820000013,228.97783440000023,236.01693600000036,153.66979889999956,241.65856890000063,178.66896119999947,277.5269322000009,35.04023370000002,272.76518700000094,213.50216250000003,255.3744654000008,281.0982411000015,269.711459100001,109.46838149999978,279.70077240000126,236.0686941000004,247.86954090000089,275.30133390000117,271.1606859000011,275.4566082000014
2029-10-31,248.69767050000067,247.9730571000006,275.9741892000012,240.98571360000042,174.8388617999996,270.9018954000013,230.42706120000028,237.05209800000037,157.13759159999958,243.4701024000007,180.99807569999956,278.25154560000095,35.04023370000002,274.05913950000087,216.09006750000006,256.56490170000086,281.25351540000145,270.53958870000093,110.91760829999974,281.3052735000012,237.4661628000004,249.16349340000093,275.81891490000123,271.5747507000011,275.97418920000143
2029-11-30,251.23381740000073,249.6293163000006,277.2163836000013,243.36658620000046,179.39357459999962,271.8335412000014,232.8596919000003,238.9153896000004,160.96769099999955,244.50526440000075,183.43070639999956,279.33846570000094,35.04023370000002,274.88726910000094,220.12719930000006,258.2211609000009,281.7193383000014,270.69486300000096,113.40199709999976,282.0816450000013,238.60484100000045,251.80315650000097,277.42341600000117,272.0923317000012,275.97418920000143
2029-12-31,252.37249560000078,251.69964030000065,278.2515456000013,247.61075040000046,180.27346229999958,272.81694510000136,235.3958388000003,240.93395550000054,164.43548369999957,246.93789510000082,185.2939979999996,280.78769250000096,35.195508000000025,275.974189200001,222.7151043000001,258.84225810000095,282.28867740000146,273.0239775000011,114.69594959999975,283.1168070000013,240.57164880000045,253.61469000000096,277.42341600000117,273.12749370000114,276.38825400000144
2030-01-31,255.42622350000076,253.25238330000067,278.4068199000013,249.9398649000005,183.63773879999968,274.7837529000014,237.98374380000033,241.91735940000058,166.76459819999954,248.49063810000084,189.2793716999997,281.098241100001,35.81660520000002,276.388254000001,226.75223610000018,262.258292700001,282.65098410000144,275.0943015000011,115.62759539999975,283.53087180000125,244.50526440000047,256.25435310000097,279.18319140000125,274.7319948000012,276.69880260000144
